CustomerID,VisitDate,VisitTime,StoreType,AmountSpent,MarketingCampaign,Promotion,FootTraffic,CustomerSatisfaction
344,2023-07-07,2023-01-01 13:00:00,Apparel,600.96,No,Yes,5316,3
345,2023-04-26,2023-01-01 16:00:00,Electronics,167.83,No,No,9640,4
346,2023-07-10,2023-01-01 14:00:00,Electronics,638.22,No,No,5062,3
347,2023-09-10,2023-01-01 17:00:00,Electronics,435.86,No,No,7901,5
348,2023-06-10,2023-01-01 09:00:00,Apparel,28.41,Yes,No,185,2
349,2023-09-13,2023-01-01 17:00:00,Electronics,544.37,No,No,1140,1
350,2023-11-19,2023-01-01 09:00:00,Apparel,989.37,No,No,2391,5
351,2023-05-08,2023-01-01 18:00:00,Apparel,356.24,No,No,6017,5
352,2023-01-18,2023-01-01 18:00:00,Apparel,965.9,No,No,7485,1
353,2023-10-08,2023-01-01 11:00:00,Apparel,105.24,Yes,No,2032,5
354,2023-08-11,2023-01-01 09:00:00,Apparel,735.13,No,No,6249,3
355,2023-02-23,2023-01-01 11:00:00,Electronics,123.19,No,No,480,5
356,2023-02-27,2023-01-01 20:00:00,Apparel,280.84,No,No,878,1
357,2023-11-19,2023-01-01 19:00:00,Apparel,575.13,No,No,3406,4
358,2023-12-26,2023-01-01 10:00:00,Apparel,596.85,Yes,No,3555,2
359,2023-06-23,2023-01-01 10:00:00,Electronics,777.46,Yes,No,223,1
360,2023-10-07,2023-01-01 17:00:00,Electronics,619.16,Yes,No,1183,3
361,2023-04-24,2023-01-01 16:00:00,Apparel,597.68,Yes,No,2157,3
362,2023-10-15,2023-01-01 09:00:00,Electronics,913.23,Yes,No,9262,4
363,2023-12-08,2023-01-01 20:00:00,Electronics,457.64,No,Yes,6839,3
364,2023-05-31,2023-01-01 12:00:00,Apparel,233.01,No,Yes,9741,1
365,2023-05-07,2023-01-01 09:00:00,Electronics,170.17,No,No,3318,3
366,2023-06-04,2023-01-01 09:00:00,Electronics,405.99,Yes,No,4652,4
367,2023-09-30,2023-01-01 20:00:00,Electronics,715.63,No,No,4807,4
368,2023-04-14,2023-01-01 20:00:00,Apparel,52.12,No,No,1906,5
369,2023-10-26,2023-01-01 12:00:00,Apparel,137.76,No,No,5770,5
370,2023-09-03,2023-01-01 10:00:00,Apparel,115.05,No,No,7766,3
371,2023-06-25,2023-01-01 11:00:00,Electronics,589.4,No,No,3769,3
372,2023-02-08,2023-01-01 19:00:00,Food,250.44,Yes,No,9820,3
373,2023-06-19,2023-01-01 17:00:00,Apparel,174.6,No,No,4745,3
374,2023-09-04,2023-01-01 10:00:00,Apparel,596.84,Yes,No,2839,5
375,2023-01-26,2023-01-01 12:00:00,Electronics,763.7,No,No,3058,1
376,2023-12-21,2023-01-01 09:00:00,Food,338.83,No,No,7286,1
377,2023-11-02,2023-01-01 10:00:00,Food,582.42,No,No,7430,1
378,2023-01-13,2023-01-01 13:00:00,Electronics,107.14,No,No,813,5
379,2023-11-12,2023-01-01 18:00:00,Food,935.84,Yes,No,8050,1
380,2023-11-09,2023-01-01 09:00:00,Apparel,343.53,No,No,9173,1
381,2023-02-05,2023-01-01 19:00:00,Apparel,997.53,No,No,3099,5
382,2023-06-22,2023-01-01 15:00:00,Apparel,978.8,No,No,8534,2
383,2023-01-20,2023-01-01 12:00:00,Electronics,781.04,No,No,8951,3
384,2023-11-17,2023-01-01 14:00:00,Apparel,29.87,No,No,1096,3
385,2023-09-21,2023-01-01 16:00:00,Apparel,548.04,Yes,Yes,1070,2
386,2023-05-22,2023-01-01 14:00:00,Apparel,95.97,Yes,No,8044,4
387,2023-05-23,2023-01-01 10:00:00,Apparel,896.19,Yes,No,1640,1
388,2023-04-02,2023-01-01 09:00:00,Food,791.74,No,Yes,750,2
389,2023-12-20,2023-01-01 16:00:00,Apparel,972.62,No,No,6346,1
390,2023-11-18,2023-01-01 16:00:00,Apparel,612.3,No,No,6078,2
391,2023-10-15,2023-01-01 17:00:00,Electronics,526.95,Yes,No,3863,3
392,2023-08-03,2023-01-01 14:00:00,Apparel,523.78,No,No,9561,1
393,2023-12-08,2023-01-01 20:00:00,Electronics,392.58,Yes,No,2295,5
394,2023-02-20,2023-01-01 09:00:00,Food,474.0,No,Yes,9110,3
395,2023-06-02,2023-01-01 17:00:00,Food,639.06,Yes,No,4865,3
396,2023-07-05,2023-01-01 20:00:00,Food,933.62,No,No,9491,3
397,2023-03-04,2023-01-01 11:00:00,Apparel,599.93,No,No,868,1
398,2023-07-09,2023-01-01 19:00:00,Electronics,858.54,Yes,No,4614,4
399,2023-05-05,2023-01-01 14:00:00,Apparel,864.15,Yes,Yes,2045,2
400,2023-05-30,2023-01-01 18:00:00,Apparel,523.64,No,No,8259,2
401,2023-11-10,2023-01-01 18:00:00,Apparel,353.99,Yes,No,2924,5
402,2023-02-27,2023-01-01 19:00:00,Apparel,643.18,No,Yes,3284,4
403,2023-12-08,2023-01-01 20:00:00,Food,451.42,No,No,4728,3
404,2023-11-01,2023-01-01 17:00:00,Apparel,90.63,No,Yes,9199,2
405,2023-06-29,2023-01-01 19:00:00,Electronics,384.03,No,Yes,8519,1
406,2023-06-19,2023-01-01 11:00:00,Apparel,994.13,No,Yes,1726,3
407,2023-11-22,2023-01-01 13:00:00,Apparel,58.03,No,No,9642,3
408,2023-09-28,2023-01-01 13:00:00,Food,699.7,No,No,3137,4
409,2023-02-23,2023-01-01 18:00:00,Apparel,842.78,Yes,Yes,7419,4
410,2023-04-11,2023-01-01 15:00:00,Electronics,652.24,No,No,4373,2
411,2023-09-21,2023-01-01 12:00:00,Apparel,574.05,No,No,2113,2
412,2023-02-22,2023-01-01 19:00:00,Apparel,710.48,No,No,4663,3
413,2023-03-01,2023-01-01 12:00:00,Apparel,435.05,Yes,Yes,6399,5
414,2023-04-18,2023-01-01 15:00:00,Food,100.45,Yes,No,6503,3
415,2023-01-05,2023-01-01 17:00:00,Apparel,962.75,Yes,No,6639,1
416,2023-04-13,2023-01-01 19:00:00,Apparel,437.98,No,No,5798,5
417,2023-07-15,2023-01-01 12:00:00,Apparel,668.74,No,Yes,370,2
418,2023-09-19,2023-01-01 12:00:00,Electronics,536.0,No,No,7304,5
419,2023-12-16,2023-01-01 14:00:00,Electronics,64.13,Yes,No,492,5
420,2023-02-16,2023-01-01 14:00:00,Electronics,953.22,Yes,No,7491,2
421,2023-12-21,2023-01-01 15:00:00,Apparel,794.61,Yes,No,5089,1
422,2023-11-07,2023-01-01 09:00:00,Food,157.61,No,No,8885,1
423,2023-11-04,2023-01-01 19:00:00,Electronics,981.83,No,Yes,2709,4
424,2023-05-24,2023-01-01 11:00:00,Food,739.53,No,No,5297,4
425,2023-09-26,2023-01-01 17:00:00,Food,477.6,No,No,8599,1
426,2023-05-04,2023-01-01 14:00:00,Electronics,615.26,Yes,No,4777,1
427,2023-04-16,2023-01-01 14:00:00,Apparel,115.67,No,Yes,659,4
428,2023-06-07,2023-01-01 13:00:00,Food,564.81,No,No,6102,4
429,2023-05-27,2023-01-01 19:00:00,Food,82.92,Yes,No,4108,1
430,2023-05-25,2023-01-01 11:00:00,Apparel,549.41,Yes,No,1495,2
431,2023-04-30,2023-01-01 19:00:00,Apparel,557.17,No,No,9429,1
432,2023-11-15,2023-01-01 13:00:00,Food,875.69,Yes,No,4472,2
433,2023-10-02,2023-01-01 09:00:00,Apparel,727.81,No,Yes,4657,2
434,2023-04-02,2023-01-01 11:00:00,Food,257.06,No,No,6865,2
435,2023-02-27,2023-01-01 12:00:00,Apparel,889.54,No,No,3580,4
436,2023-12-12,2023-01-01 13:00:00,Apparel,577.51,No,No,6228,3
437,2023-08-17,2023-01-01 18:00:00,Apparel,610.32,Yes,No,3701,1
438,2023-04-27,2023-01-01 17:00:00,Apparel,177.29,Yes,No,8333,5
439,2023-11-14,2023-01-01 12:00:00,Apparel,859.2,No,No,1139,5
440,2023-10-06,2023-01-01 11:00:00,Apparel,931.66,No,Yes,746,1
441,2023-05-07,2023-01-01 18:00:00,Electronics,777.24,No,No,8000,2
442,2023-05-09,2023-01-01 09:00:00,Food,941.34,No,No,706,4
443,2023-02-27,2023-01-01 18:00:00,Apparel,309.28,No,No,5717,4
444,2023-05-02,2023-01-01 14:00:00,Electronics,862.51,Yes,Yes,8949,2
445,2023-01-01,2023-01-01 15:00:00,Electronics,494.0,No,No,6738,1
446,2023-08-27,2023-01-01 18:00:00,Electronics,172.28,No,No,8238,5
447,2023-10-17,2023-01-01 16:00:00,Electronics,672.11,No,No,555,4
448,2023-04-06,2023-01-01 20:00:00,Apparel,687.28,No,No,5296,2
449,2023-05-06,2023-01-01 09:00:00,Apparel,294.06,Yes,No,4509,4
450,2023-04-28,2023-01-01 20:00:00,Apparel,37.22,Yes,No,1022,2
451,2023-02-17,2023-01-01 12:00:00,Apparel,207.85,No,No,4157,4
452,2023-03-30,2023-01-01 19:00:00,Electronics,405.78,No,Yes,5420,5
453,2023-08-25,2023-01-01 13:00:00,Apparel,175.89,No,No,426,4
454,2023-09-29,2023-01-01 10:00:00,Food,202.09,No,No,222,1
455,2023-07-08,2023-01-01 09:00:00,Food,397.48,No,No,5227,3
456,2023-07-11,2023-01-01 16:00:00,Food,962.17,Yes,No,8293,2
457,2023-03-10,2023-01-01 14:00:00,Food,766.6,No,No,1269,3
458,2023-10-05,2023-01-01 13:00:00,Apparel,326.55,Yes,Yes,2778,5
459,2023-12-15,2023-01-01 17:00:00,Electronics,952.09,No,No,6725,5
460,2023-09-04,2023-01-01 19:00:00,Apparel,649.19,No,Yes,1165,3
461,2023-03-17,2023-01-01 19:00:00,Food,460.9,Yes,Yes,1481,5
462,2023-06-03,2023-01-01 10:00:00,Food,473.62,No,No,1774,5
463,2023-05-24,2023-01-01 18:00:00,Food,416.64,No,No,2718,2
464,2023-03-27,2023-01-01 20:00:00,Apparel,240.66,Yes,No,6935,2
465,2023-07-04,2023-01-01 16:00:00,Electronics,392.77,No,No,1837,2
466,2023-10-12,2023-01-01 19:00:00,Apparel,532.62,Yes,Yes,6464,1
467,2023-08-08,2023-01-01 18:00:00,Apparel,532.75,No,No,2196,1
468,2023-03-10,2023-01-01 17:00:00,Electronics,764.12,Yes,Yes,1051,1
469,2023-02-16,2023-01-01 09:00:00,Apparel,365.21,No,Yes,8651,1
470,2023-04-04,2023-01-01 15:00:00,Food,719.63,No,No,7721,3
471,2023-08-26,2023-01-01 16:00:00,Apparel,582.31,No,No,851,2
472,2023-07-23,2023-01-01 11:00:00,Food,962.23,No,No,739,5
473,2023-08-06,2023-01-01 12:00:00,Apparel,391.43,Yes,Yes,1965,4
474,2023-12-07,2023-01-01 11:00:00,Food,902.2,Yes,No,8065,1
475,2023-02-08,2023-01-01 15:00:00,Food,822.44,No,No,8218,5
476,2023-04-10,2023-01-01 17:00:00,Food,641.29,No,No,7295,2
477,2023-10-16,2023-01-01 11:00:00,Apparel,657.97,No,No,2240,3
478,2023-09-11,2023-01-01 14:00:00,Food,93.8,No,No,2838,5
479,2023-08-10,2023-01-01 16:00:00,Apparel,950.72,No,No,6782,4
480,2023-12-23,2023-01-01 14:00:00,Apparel,115.87,No,No,6882,5
481,2023-01-23,2023-01-01 10:00:00,Apparel,567.6,Yes,No,5527,2
482,2023-09-07,2023-01-01 15:00:00,Food,336.77,Yes,No,8709,5
483,2023-01-10,2023-01-01 10:00:00,Apparel,435.55,No,No,2051,3
484,2023-09-03,2023-01-01 10:00:00,Food,614.08,No,No,6119,2
485,2023-11-21,2023-01-01 10:00:00,Electronics,909.76,Yes,Yes,659,1
486,2023-04-10,2023-01-01 19:00:00,Apparel,462.99,Yes,No,9075,2
487,2023-10-17,2023-01-01 09:00:00,Food,987.85,No,No,3871,5
488,2023-06-29,2023-01-01 19:00:00,Apparel,596.88,Yes,No,7058,4
489,2023-08-11,2023-01-01 09:00:00,Food,168.95,No,No,6747,2
490,2023-09-07,2023-01-01 15:00:00,Apparel,198.11,Yes,No,9417,2
491,2023-05-27,2023-01-01 20:00:00,Electronics,718.95,Yes,No,8510,2
492,2023-04-06,2023-01-01 13:00:00,Apparel,59.89,No,No,8179,2
493,2023-09-14,2023-01-01 19:00:00,Apparel,485.54,No,No,2276,5
494,2023-11-21,2023-01-01 11:00:00,Apparel,156.74,No,No,4750,1
495,2023-01-04,2023-01-01 09:00:00,Apparel,438.89,No,Yes,1043,4
496,2023-01-16,2023-01-01 19:00:00,Apparel,752.42,Yes,No,9383,2
497,2023-10-07,2023-01-01 18:00:00,Apparel,464.22,No,No,1843,4
498,2023-12-02,2023-01-01 14:00:00,Apparel,171.82,Yes,No,4082,5
499,2023-09-04,2023-01-01 19:00:00,Electronics,259.41,No,Yes,3909,1
500,2023-09-15,2023-01-01 09:00:00,Electronics,373.86,No,No,1780,2
501,2023-06-09,2023-01-01 17:00:00,Food,78.87,Yes,No,191,1
502,2023-12-06,2023-01-01 10:00:00,Electronics,588.49,Yes,No,4119,2
503,2023-06-01,2023-01-01 09:00:00,Electronics,611.46,No,Yes,5869,2
504,2023-06-27,2023-01-01 20:00:00,Electronics,71.53,No,No,9810,3
505,2023-06-12,2023-01-01 15:00:00,Apparel,408.29,No,No,9707,4
506,2023-02-02,2023-01-01 14:00:00,Electronics,419.86,Yes,No,4709,1
507,2023-06-28,2023-01-01 14:00:00,Apparel,340.48,No,No,8731,4
508,2023-04-11,2023-01-01 13:00:00,Food,562.16,Yes,No,8730,4
509,2023-09-25,2023-01-01 19:00:00,Electronics,352.5,Yes,No,6874,4
510,2023-11-19,2023-01-01 12:00:00,Apparel,422.25,No,Yes,5416,1
511,2023-03-06,2023-01-01 19:00:00,Electronics,799.55,No,No,5574,2
512,2023-06-17,2023-01-01 12:00:00,Apparel,170.49,No,No,7481,2
513,2023-11-26,2023-01-01 11:00:00,Apparel,622.92,No,No,9422,2
514,2023-02-12,2023-01-01 18:00:00,Apparel,510.54,No,No,7475,2
515,2023-02-13,2023-01-01 16:00:00,Electronics,312.02,No,No,8920,2
516,2023-10-12,2023-01-01 15:00:00,Electronics,730.26,No,Yes,3116,2
517,2023-01-12,2023-01-01 17:00:00,Food,555.68,No,No,7175,5
518,2023-04-05,2023-01-01 09:00:00,Apparel,482.59,No,No,3180,5
519,2023-10-29,2023-01-01 15:00:00,Electronics,670.99,No,No,4337,2
520,2023-09-10,2023-01-01 18:00:00,Electronics,804.27,No,No,6061,1
521,2023-08-30,2023-01-01 12:00:00,Apparel,972.94,No,No,3852,4
522,2023-02-04,2023-01-01 15:00:00,Electronics,633.06,Yes,Yes,3583,4
523,2023-08-03,2023-01-01 20:00:00,Apparel,875.7,Yes,Yes,8996,1
524,2023-12-03,2023-01-01 09:00:00,Apparel,11.08,No,No,1023,5
525,2023-03-31,2023-01-01 13:00:00,Apparel,534.93,No,No,9657,4
526,2023-09-21,2023-01-01 11:00:00,Electronics,222.5,No,No,7959,5
527,2023-04-03,2023-01-01 13:00:00,Apparel,103.25,Yes,No,1655,3
528,2023-03-31,2023-01-01 12:00:00,Apparel,536.65,No,Yes,5160,4
529,2023-04-25,2023-01-01 10:00:00,Apparel,749.36,Yes,No,3727,3
530,2023-04-15,2023-01-01 19:00:00,Apparel,418.15,No,No,4181,3
531,2023-07-15,2023-01-01 12:00:00,Apparel,673.41,Yes,No,5919,3
532,2023-11-10,2023-01-01 11:00:00,Apparel,494.82,No,No,2117,3
533,2023-04-24,2023-01-01 09:00:00,Electronics,442.72,Yes,No,4290,2
534,2023-03-16,2023-01-01 20:00:00,Apparel,297.35,No,No,8653,2
535,2023-08-05,2023-01-01 18:00:00,Electronics,388.77,No,Yes,7914,1
536,2023-10-04,2023-01-01 16:00:00,Electronics,356.3,No,Yes,5825,4
537,2023-09-06,2023-01-01 13:00:00,Apparel,649.73,Yes,Yes,5785,1
538,2023-06-13,2023-01-01 12:00:00,Apparel,124.86,Yes,No,3765,3
539,2023-12-23,2023-01-01 18:00:00,Food,101.71,No,No,1904,1
540,2023-07-11,2023-01-01 20:00:00,Apparel,663.41,No,No,8961,2
541,2023-08-15,2023-01-01 13:00:00,Apparel,550.84,No,No,6008,5
542,2023-06-26,2023-01-01 12:00:00,Apparel,435.9,Yes,No,899,5
543,2023-04-09,2023-01-01 11:00:00,Electronics,160.92,No,No,232,5
544,2023-02-05,2023-01-01 13:00:00,Electronics,416.92,No,Yes,3533,5
545,2023-04-06,2023-01-01 12:00:00,Food,791.83,No,No,6592,5
546,2023-06-01,2023-01-01 09:00:00,Food,890.73,No,No,8838,4
547,2023-05-31,2023-01-01 20:00:00,Apparel,705.55,No,Yes,9054,3
548,2023-07-09,2023-01-01 11:00:00,Apparel,69.31,No,No,5778,2
549,2023-08-12,2023-01-01 18:00:00,Apparel,673.71,No,Yes,6024,5
550,2023-02-06,2023-01-01 18:00:00,Apparel,248.58,No,No,1167,4
551,2023-09-25,2023-01-01 16:00:00,Apparel,322.1,No,Yes,1401,2
552,2023-07-02,2023-01-01 15:00:00,Apparel,203.91,Yes,No,6074,5
553,2023-01-13,2023-01-01 10:00:00,Apparel,778.0,No,No,9626,3
554,2023-10-06,2023-01-01 09:00:00,Apparel,652.12,No,Yes,7504,1
555,2023-08-05,2023-01-01 11:00:00,Apparel,615.72,No,No,8557,3
556,2023-12-21,2023-01-01 13:00:00,Food,671.29,No,Yes,1339,3
557,2023-12-27,2023-01-01 18:00:00,Electronics,244.4,Yes,Yes,216,5
558,2023-10-13,2023-01-01 19:00:00,Food,450.2,No,No,7523,1
559,2023-09-30,2023-01-01 20:00:00,Apparel,636.92,No,No,8023,1
560,2023-03-03,2023-01-01 09:00:00,Apparel,640.23,No,No,8115,2
561,2023-03-25,2023-01-01 11:00:00,Apparel,793.93,Yes,No,2074,4
562,2023-08-05,2023-01-01 11:00:00,Apparel,294.23,No,Yes,2581,2
563,2023-12-08,2023-01-01 13:00:00,Apparel,772.63,No,No,7207,5
564,2023-07-06,2023-01-01 11:00:00,Food,445.78,No,No,4429,1
565,2023-01-19,2023-01-01 17:00:00,Food,673.47,No,Yes,708,3
566,2023-06-26,2023-01-01 09:00:00,Apparel,461.16,Yes,No,629,3
567,2023-04-10,2023-01-01 12:00:00,Apparel,949.12,Yes,No,7378,4
568,2023-08-21,2023-01-01 18:00:00,Apparel,187.51,No,Yes,1976,5
569,2023-03-17,2023-01-01 18:00:00,Apparel,678.26,No,Yes,1758,5
570,2023-09-22,2023-01-01 12:00:00,Apparel,580.77,Yes,No,508,2
571,2023-10-11,2023-01-01 09:00:00,Apparel,181.0,No,No,9602,1
572,2023-07-25,2023-01-01 10:00:00,Apparel,75.35,No,Yes,317,1
573,2023-08-11,2023-01-01 19:00:00,Apparel,801.15,No,No,2631,4
574,2023-02-21,2023-01-01 09:00:00,Apparel,165.88,Yes,No,4308,3
575,2023-12-05,2023-01-01 14:00:00,Apparel,194.64,No,No,7719,2
576,2023-05-24,2023-01-01 11:00:00,Apparel,978.65,No,Yes,4356,4
577,2023-03-10,2023-01-01 15:00:00,Food,720.09,No,No,5289,1
578,2023-04-09,2023-01-01 13:00:00,Apparel,257.98,No,No,9322,2
579,2023-01-25,2023-01-01 17:00:00,Food,595.04,No,No,9316,5
580,2023-02-22,2023-01-01 15:00:00,Food,538.77,No,No,8137,3
581,2023-05-31,2023-01-01 12:00:00,Food,846.03,Yes,No,6342,1
582,2023-05-24,2023-01-01 13:00:00,Electronics,732.03,No,No,414,1
583,2023-02-26,2023-01-01 13:00:00,Electronics,833.4,Yes,No,5253,4
584,2023-02-08,2023-01-01 19:00:00,Food,219.39,No,Yes,325,3
585,2023-04-19,2023-01-01 13:00:00,Apparel,643.82,No,No,8770,1
586,2023-06-30,2023-01-01 18:00:00,Apparel,49.84,No,No,8514,1
587,2023-02-11,2023-01-01 17:00:00,Food,78.25,Yes,No,6126,1
588,2023-07-05,2023-01-01 18:00:00,Electronics,716.39,Yes,No,4715,4
589,2023-08-11,2023-01-01 11:00:00,Food,34.18,No,No,6486,1
590,2023-05-02,2023-01-01 14:00:00,Electronics,583.97,No,No,8379,4
591,2023-05-13,2023-01-01 16:00:00,Food,842.0,Yes,No,5178,5
592,2023-06-12,2023-01-01 19:00:00,Electronics,386.14,No,No,579,5
593,2023-08-03,2023-01-01 17:00:00,Electronics,54.39,Yes,No,408,5
594,2023-08-09,2023-01-01 15:00:00,Electronics,716.71,Yes,Yes,6898,5
595,2023-08-23,2023-01-01 20:00:00,Food,930.39,Yes,No,639,2
596,2023-11-27,2023-01-01 11:00:00,Food,720.0,No,No,7409,2
597,2023-05-26,2023-01-01 09:00:00,Food,582.66,Yes,Yes,189,5
598,2023-08-27,2023-01-01 12:00:00,Electronics,237.73,Yes,Yes,2460,5
599,2023-03-17,2023-01-01 14:00:00,Apparel,25.22,Yes,No,8471,3
600,2023-01-09,2023-01-01 11:00:00,Apparel,697.73,No,No,648,1
601,2023-03-15,2023-01-01 09:00:00,Food,238.72,No,No,101,3
602,2023-09-10,2023-01-01 14:00:00,Electronics,859.58,Yes,No,1157,3
603,2023-08-18,2023-01-01 09:00:00,Apparel,471.7,No,No,7852,3
604,2023-01-07,2023-01-01 17:00:00,Apparel,535.33,Yes,No,5726,3
605,2023-06-23,2023-01-01 19:00:00,Food,756.4,No,No,5145,3
606,2023-05-21,2023-01-01 20:00:00,Food,781.64,Yes,Yes,4311,3
607,2023-06-17,2023-01-01 09:00:00,Food,646.22,Yes,No,2261,5
608,2023-06-19,2023-01-01 14:00:00,Electronics,939.05,Yes,No,8230,3
609,2023-10-10,2023-01-01 09:00:00,Apparel,982.48,Yes,No,9857,2
610,2023-05-02,2023-01-01 20:00:00,Apparel,947.42,No,Yes,694,1
611,2023-07-13,2023-01-01 15:00:00,Apparel,825.94,No,No,6722,2
612,2023-01-05,2023-01-01 11:00:00,Food,708.57,No,Yes,6107,4
613,2023-01-29,2023-01-01 14:00:00,Apparel,666.69,Yes,No,5371,2
614,2023-06-14,2023-01-01 15:00:00,Electronics,112.71,No,No,7427,4
615,2023-12-05,2023-01-01 09:00:00,Electronics,278.77,Yes,No,7616,5
616,2023-05-16,2023-01-01 09:00:00,Electronics,15.63,No,No,6925,4
617,2023-11-17,2023-01-01 13:00:00,Food,146.04,No,No,4382,3
618,2023-12-08,2023-01-01 14:00:00,Apparel,444.84,No,Yes,6582,3
619,2023-05-25,2023-01-01 17:00:00,Electronics,155.07,Yes,No,7436,3
620,2023-11-23,2023-01-01 09:00:00,Apparel,902.65,No,No,5020,4
621,2023-08-05,2023-01-01 12:00:00,Apparel,807.64,Yes,Yes,152,4
622,2023-10-28,2023-01-01 18:00:00,Apparel,80.9,Yes,No,356,4
623,2023-05-12,2023-01-01 16:00:00,Apparel,256.42,Yes,Yes,5791,1
624,2023-10-19,2023-01-01 18:00:00,Electronics,820.88,Yes,No,7855,1
625,2023-03-11,2023-01-01 17:00:00,Electronics,805.02,No,No,2193,1
626,2023-09-09,2023-01-01 11:00:00,Apparel,946.0,No,No,8306,3
627,2023-10-02,2023-01-01 19:00:00,Apparel,997.57,No,No,2996,5
628,2023-12-30,2023-01-01 10:00:00,Electronics,976.51,No,No,2775,2
629,2023-07-01,2023-01-01 12:00:00,Food,416.04,Yes,Yes,4207,1
630,2023-06-16,2023-01-01 10:00:00,Apparel,257.83,Yes,No,2148,2
631,2023-04-01,2023-01-01 09:00:00,Electronics,760.83,No,No,2224,1
632,2023-07-21,2023-01-01 20:00:00,Electronics,306.28,No,Yes,3885,4
633,2023-12-12,2023-01-01 11:00:00,Electronics,808.34,Yes,No,9287,4
634,2023-01-19,2023-01-01 15:00:00,Apparel,538.62,No,No,3049,3
635,2023-02-08,2023-01-01 09:00:00,Electronics,795.99,No,No,7084,3
636,2023-05-06,2023-01-01 10:00:00,Electronics,283.12,No,Yes,1765,2
637,2023-06-22,2023-01-01 09:00:00,Electronics,512.95,No,No,6318,3
638,2023-05-21,2023-01-01 16:00:00,Electronics,568.38,No,No,2998,5
639,2023-08-30,2023-01-01 13:00:00,Food,943.68,No,No,7541,5
640,2023-08-08,2023-01-01 16:00:00,Apparel,273.93,No,No,9623,5
641,2023-05-06,2023-01-01 11:00:00,Food,937.32,Yes,Yes,5936,3
642,2023-02-27,2023-01-01 20:00:00,Electronics,806.81,No,No,2903,1
643,2023-05-28,2023-01-01 15:00:00,Electronics,733.59,No,No,1345,2
644,2023-11-13,2023-01-01 16:00:00,Apparel,789.0,No,No,2425,2
645,2023-12-27,2023-01-01 14:00:00,Apparel,609.37,No,Yes,7625,2
646,2023-01-01,2023-01-01 15:00:00,Electronics,251.64,No,Yes,8976,1
647,2023-12-14,2023-01-01 20:00:00,Electronics,197.6,Yes,No,2465,3
648,2023-07-09,2023-01-01 10:00:00,Apparel,867.68,No,No,3238,1
649,2023-07-10,2023-01-01 16:00:00,Electronics,727.89,No,Yes,8434,4
650,2023-11-08,2023-01-01 13:00:00,Apparel,221.07,Yes,No,8445,1
651,2023-04-27,2023-01-01 15:00:00,Food,618.94,Yes,No,7361,3
652,2023-05-14,2023-01-01 09:00:00,Food,453.07,No,Yes,3368,1
653,2023-02-27,2023-01-01 13:00:00,Apparel,167.07,No,Yes,4573,3
654,2023-02-13,2023-01-01 09:00:00,Food,536.54,No,No,5826,1
655,2023-06-22,2023-01-01 20:00:00,Food,288.7,No,Yes,7650,1
656,2023-06-09,2023-01-01 16:00:00,Apparel,105.28,No,No,8285,2
657,2023-06-22,2023-01-01 12:00:00,Electronics,472.29,Yes,No,8825,2
658,2023-11-13,2023-01-01 12:00:00,Apparel,594.21,No,No,6880,2
659,2023-10-30,2023-01-01 10:00:00,Electronics,56.44,No,No,7069,3
660,2023-05-29,2023-01-01 13:00:00,Apparel,408.07,No,No,886,5
661,2023-03-21,2023-01-01 09:00:00,Apparel,265.09,Yes,No,6405,5
662,2023-08-01,2023-01-01 17:00:00,Apparel,40.34,No,Yes,565,5
663,2023-07-22,2023-01-01 13:00:00,Apparel,134.41,No,No,7665,5
664,2023-09-09,2023-01-01 14:00:00,Food,147.64,No,Yes,240,3
665,2023-08-17,2023-01-01 10:00:00,Apparel,191.05,No,No,7902,2
666,2023-06-13,2023-01-01 18:00:00,Apparel,805.34,No,No,1827,2
667,2023-08-15,2023-01-01 18:00:00,Food,445.1,No,No,2091,2
668,2023-05-27,2023-01-01 09:00:00,Apparel,155.62,No,No,9101,3
669,2023-01-20,2023-01-01 12:00:00,Electronics,109.29,Yes,No,9562,1
670,2023-02-16,2023-01-01 15:00:00,Food,304.96,No,No,2981,4
671,2023-08-21,2023-01-01 14:00:00,Food,800.04,No,No,802,3
672,2023-11-01,2023-01-01 18:00:00,Apparel,370.82,Yes,No,8461,1
673,2023-01-14,2023-01-01 09:00:00,Apparel,168.3,No,No,2181,2
674,2023-05-23,2023-01-01 09:00:00,Food,410.08,Yes,No,9725,2
675,2023-01-01,2023-01-01 16:00:00,Apparel,559.76,Yes,No,9722,5
676,2023-02-23,2023-01-01 12:00:00,Apparel,39.29,No,No,5255,5
677,2023-09-16,2023-01-01 13:00:00,Apparel,631.37,No,No,364,1
678,2023-05-24,2023-01-01 15:00:00,Apparel,401.15,No,Yes,9144,4
679,2023-01-12,2023-01-01 16:00:00,Electronics,19.63,No,No,7565,1
680,2023-11-26,2023-01-01 18:00:00,Electronics,677.15,Yes,No,1863,1
681,2023-08-12,2023-01-01 15:00:00,Food,715.26,Yes,No,7846,4
682,2023-09-29,2023-01-01 10:00:00,Electronics,632.55,No,No,8298,1
683,2023-12-24,2023-01-01 12:00:00,Apparel,348.51,No,No,9731,1
684,2023-06-05,2023-01-01 18:00:00,Apparel,534.31,Yes,No,8304,3
685,2023-01-08,2023-01-01 20:00:00,Food,393.29,No,No,5979,4
686,2023-05-02,2023-01-01 09:00:00,Apparel,703.62,No,No,2867,2
